id,slug,name,category,tagline,tags,neighborhood,address,city,country,lat,lng,maps_url,website,phone,url,logo_url,hero_url,image_credit,image_source_url,hours_raw,description,about_short,about_long,price_range,pricing,amenities,cuisines,meals,rating_overall,sub_food_quality,sub_service,sub_ambience,sub_value,sub_accessibility,review_count,review_source,review_insight,last_updated,services,brands_serviced,emergency_assist,warranty,pickup_dropoff,estimated_rate_note,services_url,booking_url,whatsapp_url,towing,roadside_assistance,oil_change,battery,tires,wheel_alignment,ac_service,electrical,transmission,body_shop,paint,detailing,wash,brand_specialist,dealership,open_24h,emergency_phone
ChIJjTJWRPr9jT4Rv3KQ0T_f3mM,speedometer-car-inspector,Speedometer Car inspector,Garages,,garage;car repair;mechanic,,"2511 Way, Muscat, Oman",Muscat,Oman,23.629379,58.232822,https://www.google.com/maps/place/?q=place_id:ChIJjTJWRPr9jT4Rv3KQ0T_f3mM,https://www.google.com/maps/place/?q=place_id:ChIJjTJWRPr9jT4Rv3KQ0T_f3mM,+968 7988 2698,https://www.google.com/maps/place/?q=place_id:ChIJjTJWRPr9jT4Rv3KQ0T_f3mM,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LCvq8uDrFVKBgBa7BJ51gg&cb_client=search.gws-prod.gps&w=900&h=900&yaw=148.68881&pitch=0&thumbfov=100,,,,,★★★☆☆ · Car repair and maintenance service,★★★☆☆ · Car repair and maintenance service,,,,,,3.30,,,,,,4,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ3Y5lIZ7_kT4RlDGGgHyv-5U,sulaiman-motor-vehicle-repair,Sulaiman Motor Vehicle Repair إصلاح كهرباء السيارات,Garages,,garage;car repair;mechanic,,"Muscat, Oman",Muscat,Oman,23.585812,58.405187,https://www.google.com/maps/place/?q=place_id:ChIJ3Y5lIZ7_kT4RlDGGgHyv-5U,https://www.google.com/maps/place/?q=place_id:ChIJ3Y5lIZ7_kT4RlDGGgHyv-5U,+968 9902 1268,https://www.google.com/maps/place/?q=place_id:ChIJ3Y5lIZ7_kT4RlDGGgHyv-5U,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipPWCZJJc6-66ZVGo7yS8IRS7-ITjbJue195WznE=w900-h900-p-k-no,,,,,★★★★☆ · Auto repair shop,★★★★☆ · Auto repair shop,,,,,,3.90,,,,,,14,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ_5HfJ9D_kT4Rv_ByCjIDoWA,ten-star-trading,TEN STAR TRADING,Garages,,garage;car repair;mechanic,,"MQ Al Maha petrol station, Muscat 131, Oman",Muscat,Oman,23.591156,58.458682,https://www.google.com/maps/place/?q=place_id:ChIJ_5HfJ9D_kT4Rv_ByCjIDoWA,https://www.google.com/maps/place/?q=place_id:ChIJ_5HfJ9D_kT4Rv_ByCjIDoWA,+968 7932 8056,https://www.google.com/maps/place/?q=place_id:ChIJ_5HfJ9D_kT4Rv_ByCjIDoWA,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://maps.google.com/maps/api/staticmap?center=23.5911562%2C58.4586818&zoom=16&size=900x900&language=en&markers=23.5911562%2C58.4586818&sensor=false&client=google-maps-frontend&signature=N-YA3jvFAaHEG6aLVa7l5kR2VL4,,,,,★★★★★ · Car battery store,★★★★★ · Car battery store,,,,,,5.00,,,,,,2,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJZ_DoBDn_kT4R3MqOyzD-EDE,three-brothers-auto-electrician-service-center-mechanic-a-c-repairing-computer-checking-and-programming,"Three brothers auto electrician , service center , mechanic , a/c repairing , computer checking and programming",Garages,,garage;car repair;mechanic,,"Gala, مسقط 133, Oman",Muscat,Oman,23.572783,58.380432,https://www.google.com/maps/place/?q=place_id:ChIJZ_DoBDn_kT4R3MqOyzD-EDE,https://www.google.com/maps/place/?q=place_id:ChIJZ_DoBDn_kT4R3MqOyzD-EDE,+968 9602 5030,https://www.google.com/maps/place/?q=place_id:ChIJZ_DoBDn_kT4R3MqOyzD-EDE,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no8ydQS1ph6muRv_vTnzoebzmuJ0rD92K8gpTSxblFvGbsQn9n3ovwQ0WOWa4c5yu2NcuB6QfiC2eTW-v8Jk41pPzvz9oHYD3sqFc8XdBOgUHWVWIYQVJgw-dOCiiSHnKo7gDMd=w900-h900-p-k-no,,,,,★★★★☆ · Car battery store,★★★★☆ · Car battery store,,,,,,4.20,,,,,,25,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJb31O2-7_kT4RZ85eVMVlm3A,track-autocare,Track Autocare,Garages,,garage;car repair;mechanic,,"Muscat, Oman",Muscat,Oman,23.598424,58.386641,https://www.google.com/maps/place/?q=place_id:ChIJb31O2-7_kT4RZ85eVMVlm3A,https://www.google.com/maps/place/?q=place_id:ChIJb31O2-7_kT4RZ85eVMVlm3A,+968 24 499914,https://www.google.com/maps/place/?q=place_id:ChIJb31O2-7_kT4RZ85eVMVlm3A,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noU6OCXWLsJJP4bEFevMY01fJAFe5JVYQ4EUp8UwSJLvbsbZjqoECgSq4xv8gMj53ZNzqPsZIDNOfJh44zNKFqQGRK7X6JfqYCqp269RiDJyfDvIFJ5UDI0EuTUP68Q0jX7oDBt=w900-h900-p-k-no,,,,,★★★★☆ · Auto repair shop,★★★★☆ · Auto repair shop,,,,,,3.60,,,,,,23,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJI_6rter_kT4Rd7R8LHpb2MA,troubleshoot-car-electrician,TroubleShoot car electrician كهربائي سيارات ألمانية,Garages,,garage;car repair;mechanic,,"Al Maha St, Muscat 113, Oman",Muscat,Oman,23.584353,58.432548,https://www.google.com/maps/place/?q=place_id:ChIJI_6rter_kT4Rd7R8LHpb2MA,https://www.google.com/maps/place/?q=place_id:ChIJI_6rter_kT4Rd7R8LHpb2MA,+968 9640 1406,https://www.google.com/maps/place/?q=place_id:ChIJI_6rter_kT4Rd7R8LHpb2MA,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrp6hIJmcn-0V46mSmE2pY4VneGzRiXZ4QeftYmISwtirP2XagyF6_EUxPk4RlvY04IJhgRFIRuV2nSCe2r_lKqXQaxKLAbQXPlplrCPXF-oaFlN2zJlXCdLpwn0xvZl6rp0Z5RSsCGwi4=w900-h900-p-k-no,,,,,★★★★☆ · Auto repair shop,★★★★☆ · Auto repair shop,,,,,,4.40,,,,,,17,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJKZeVcwD3kT4RjNy6I13yscc,tyre-shop-and-machanical-repair,Tyre Shop and Machanical repair,Garages,,garage;car repair;mechanic,,"HHP4+CF3، Ar Rabi' Bin Habib St.، Muscat 114, Oman",Muscat,Oman,23.586001,58.556162,https://www.google.com/maps/place/?q=place_id:ChIJKZeVcwD3kT4RjNy6I13yscc,https://www.google.com/maps/place/?q=place_id:ChIJKZeVcwD3kT4RjNy6I13yscc,,https://www.google.com/maps/place/?q=place_id:ChIJKZeVcwD3kT4RjNy6I13yscc,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqynAUEHzBR6HdHEI4T95TdkDOUwGYOKRg4Oivjv6cAVfx5HPajAgnoUEOskFdAhoAqcuuQbxxLqVS8qjcytzI8LLYPHl9omMGKJFqvN1B4oeDfcPgXFOKU-tJjaERbfe_i2tE=w900-h900-p-k-no,,,,,★★★☆☆ · Auto repair shop,★★★☆☆ · Auto repair shop,,,,,,3.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJiYL0PZX_kT4R3HXo2KoWhyQ,vulcan-motorsports-oman,Vulcan Motorsports Oman فولكان لرياضة السيارات,Garages,,garage;car repair;mechanic,,"H9J9+C9W Muscat Ghala, مسقط 130, Oman",Muscat,Oman,23.581063,58.368437,https://www.google.com/maps/place/?q=place_id:ChIJiYL0PZX_kT4R3HXo2KoWhyQ,https://www.google.com/maps/place/?q=place_id:ChIJiYL0PZX_kT4R3HXo2KoWhyQ,+968 9907 6060,https://www.google.com/maps/place/?q=place_id:ChIJiYL0PZX_kT4R3HXo2KoWhyQ,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ddpqD8JFvoFh9KnSUEw3Jw&cb_client=search.gws-prod.gps&w=900&h=900&yaw=165.55954&pitch=0&thumbfov=100,,,,,★★★★☆ · Auto repair shop,★★★★☆ · Auto repair shop,,,,,,4.00,,,,,,3,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJsYsd32z3kT4RacF4_xQh7vU,wareed-trading,Wareed Trading وريد للتجارة - ورشة اصلاح و دهان مركبات,Garages,,garage;car repair;mechanic,,"4611 Way, Muscat, Oman",Muscat,Oman,23.592381,58.564917,https://www.google.com/maps/place/?q=place_id:ChIJsYsd32z3kT4RacF4_xQh7vU,https://www.google.com/maps/place/?q=place_id:ChIJsYsd32z3kT4RacF4_xQh7vU,+968 9942 3342,https://www.google.com/maps/place/?q=place_id:ChIJsYsd32z3kT4RacF4_xQh7vU,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipOt6gvAyIQuBKf_cbwp3w2cweMEOzjdvw6T1ohw=w900-h900-p-k-no,,,,,★★★★★ · Car repair and maintenance service,★★★★★ · Car repair and maintenance service,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ-_nm7AH3kT4RlOQvZDSc06g,zahrat-al-farat-car-repairs,ZAHRAT AL FARAT CAR REPAIRS,Garages,,garage;car repair;mechanic,,"HHQ6+QJC, Al Sena Eyah St, Muscat, Oman",Muscat,Oman,23.589444,58.561517,https://www.google.com/maps/place/?q=place_id:ChIJ-_nm7AH3kT4RlOQvZDSc06g,https://www.google.com/maps/place/?q=place_id:ChIJ-_nm7AH3kT4RlOQvZDSc06g,+968 9469 4922,https://www.google.com/maps/place/?q=place_id:ChIJ-_nm7AH3kT4RlOQvZDSc06g,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nruAdoLpKf4dSCbhLDYRGrZlVl9wSKnNWtcjg4ZS7LhAxyW71Dq0hCHtkaLDDg39Ncci9LrRbW-9yuNlOt3hf1ShstuAZ2P8548-5sAvyrLx-0M_xtxTbUM7nSUeDXQZ1tjf5tYyQ=w900-h900-p-k-no,,,,,★★★☆☆ · Mechanic,★★★☆☆ · Mechanic,,,,,,2.50,,,,,,2,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJRUenWAD3kT4R0bU5VMiEqK8,auto-car-repair-complete-solution,auto car repair complete solution,Garages,,garage;car repair;mechanic,,"HHR8+V3F, 4611 Way, Muscat, Oman",Muscat,Oman,23.592177,58.565243,https://www.google.com/maps/place/?q=place_id:ChIJRUenWAD3kT4R0bU5VMiEqK8,https://www.google.com/maps/place/?q=place_id:ChIJRUenWAD3kT4R0bU5VMiEqK8,+968 9315 1829,https://www.google.com/maps/place/?q=place_id:ChIJRUenWAD3kT4R0bU5VMiEqK8,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrmtmJXMSczKRXSeQAVYeuy7wVX90egwMsgIEKSBGBjuMQLINut9eliiGCe0jN_sz4n4pEnAS7uEMbVHa1qB-Gq_p8eDfniUXDe8Vp3aXje0deN8aVGPqQ379j-S-6A0rz_rsxayoQinCMV=w900-h900-p-k-no,,,,,Auto repair shop,Auto repair shop,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ3fOkYPv7jT4RrtemwCAv2j0,rs-auto-care,rs auto care,Garages,,garage;car repair;mechanic,,"Seeb 909, Oman",Muscat,Oman,23.659132,58.205876,https://www.google.com/maps/place/?q=place_id:ChIJ3fOkYPv7jT4RrtemwCAv2j0,https://www.google.com/maps/place/?q=place_id:ChIJ3fOkYPv7jT4RrtemwCAv2j0,+968 9545 0999,https://www.google.com/maps/place/?q=place_id:ChIJ3fOkYPv7jT4RrtemwCAv2j0,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipM__Y1GF5ps8rYTt1sukxN1SzjEMYUE5uQGEuDt=w900-h900-p-k-no,,,,,★★★★★ · Auto body shop,★★★★★ · Auto body shop,,,,,,4.60,,,,,,14,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJhzbJYjzlkT4RUsmR-jsMjGk,repair-cars-break,إصلاح محاور و فرامل و میزان و کهربائي السیارات repair cars break,Garages,,garage;car repair;mechanic,,"Al Amarat, Oman",Muscat,Oman,23.442963,58.510750,https://www.google.com/maps/place/?q=place_id:ChIJhzbJYjzlkT4RUsmR-jsMjGk,https://www.google.com/maps/place/?q=place_id:ChIJhzbJYjzlkT4RUsmR-jsMjGk,+968 9537 6747,https://www.google.com/maps/place/?q=place_id:ChIJhzbJYjzlkT4RUsmR-jsMjGk,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np61BYs8AuutVy4ONS0Ri3gPVA-yXlYSg42pfNfPR3FYA1tnN5LqLt5dXm8WJwLEa8i8Dc5os6bmqYx4KxVfHm2VhHuXZ-_cT4w3-1Rcyka0dvgnwCHyaDZXo89kKiqlh4O_DTXng=w900-h900-p-k-no,,,,,★★★★★ · Auto electrical service,★★★★★ · Auto electrical service,,,,,,4.60,,,,,,5,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJyVVtidgBjj4Rxs_CFrZPs1Y,,إصلاح ومكانيك وكهرباء السيارات.,Garages,,garage;car repair;mechanic,,"H9H9+FQ3, Muscat, Oman",Muscat,Oman,23.578631,58.369520,https://www.google.com/maps/place/?q=place_id:ChIJyVVtidgBjj4Rxs_CFrZPs1Y,https://www.google.com/maps/place/?q=place_id:ChIJyVVtidgBjj4Rxs_CFrZPs1Y,+968 9286 2098,https://www.google.com/maps/place/?q=place_id:ChIJyVVtidgBjj4Rxs_CFrZPs1Y,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npczrjWnnAjrwrQZpkVIGYXmj9nNmlxPhQxG8y-hy0jaeiQno9GCyWy9AEzQjMVakffY2eTEQ9z44zqbD7V1o5bvheA5BPUAd30Zot_b2RsLaWhZPj8l2zw3AnSLB6cgYOt-XsInQ=w900-h900-p-k-no,,,,,★★★★☆ · Auto repair shop,★★★★☆ · Auto repair shop,,,,,,4.40,,,,,,9,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ9SUrbgD3kT4R_ZQNmeEYCjU,,ابن سيف الشامي لإصلاح كهرباء المركبات وشحن البطاريات,Garages,,garage;car repair;mechanic,,"HHFG+X83, Muscat, Oman",Muscat,Oman,23.574887,58.575810,https://www.google.com/maps/place/?q=place_id:ChIJ9SUrbgD3kT4R_ZQNmeEYCjU,https://www.google.com/maps/place/?q=place_id:ChIJ9SUrbgD3kT4R_ZQNmeEYCjU,+968 9705 1869,https://www.google.com/maps/place/?q=place_id:ChIJ9SUrbgD3kT4R_ZQNmeEYCjU,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npjsXfPeK7SpHp8Br9awL-NHojY4UQgxz2yPS5dBkya1SDsseDZHht840AlExs2_LwhpHx6H8oFm_d0zQtd1qd0kA0fmkqC2dP8BLms2nn7sRSmtYvNB32L7kHKoy7IrPVcWseodVM9i3w=w900-h900-p-k-no,,,,,Auto repair shop,Auto repair shop,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJEXUgEwD9jT4RbBXhiY_kGWM,union-tyres,اتحاد للاطارات UNION TYRES,Garages,,garage;car repair;mechanic,,"Seeb, Oman",Muscat,Oman,23.595932,58.249347,https://www.google.com/maps/place/?q=place_id:ChIJEXUgEwD9jT4RbBXhiY_kGWM,https://www.google.com/maps/place/?q=place_id:ChIJEXUgEwD9jT4RbBXhiY_kGWM,+968 9331 2654,https://www.google.com/maps/place/?q=place_id:ChIJEXUgEwD9jT4RbBXhiY_kGWM,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noRedTSYuO3ZZdcu1B-NJcTLc6kc_tc48jAcuauFP3g-jObgd8O93btYsmblfGzFax6TmAgKThqxWJLmvOThjAfSnDvqdeErzvz-LnpK9I4UUfpDufVRatYJKopstyrDptlgf2h=w900-h900-p-k-no,,,,,★★★★☆ · Tire repair shop,★★★★☆ · Tire repair shop,,,,,,3.90,,,,,,16,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJS-9mpvf_kT4RwcSGNo7PviY,all-car-battery-auto-electrician-and-accessories-wasim-abbas,"اصلاح سیارات All Car Battery, Auto Electrician and Accessories (Wasim Abbas)",Garages,,garage;car repair;mechanic,,"near Al Khalili, Al Ghubrah St, Muscat, Oman",Muscat,Oman,23.585818,58.405249,https://www.google.com/maps/place/?q=place_id:ChIJS-9mpvf_kT4RwcSGNo7PviY,https://www.google.com/maps/place/?q=place_id:ChIJS-9mpvf_kT4RwcSGNo7PviY,+968 7195 3055,https://www.google.com/maps/place/?q=place_id:ChIJS-9mpvf_kT4RwcSGNo7PviY,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipMvAAnJHDkpToIdrxpP3ItiO5LLbitWd0Brir7M=w900-h900-p-k-no,,,,,Auto repair shop,Auto repair shop,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ91pDP6n3kT4Rx0US0jlfwT4,,الساحة البيضاء,Garages,,garage;car repair;mechanic,,"HHQ6+FVJ, Muscat, Oman",Muscat,Oman,23.588780,58.562409,https://www.google.com/maps/place/?q=place_id:ChIJ91pDP6n3kT4Rx0US0jlfwT4,https://www.google.com/maps/place/?q=place_id:ChIJ91pDP6n3kT4Rx0US0jlfwT4,,https://www.google.com/maps/place/?q=place_id:ChIJ91pDP6n3kT4Rx0US0jlfwT4,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=utuHKmazPWXm77hcBvkprg&cb_client=search.gws-prod.gps&w=900&h=900&yaw=247.06459&pitch=0&thumbfov=100,,,,,★★★☆☆ · Auto repair shop,★★★☆☆ · Auto repair shop,,,,,,3.00,,,,,,2,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJeyAXUBX3kT4RdGaKYTV8WVQ,,العراقي لخدمات السيارات.,Garages,,garage;car repair;mechanic,,"مقابل محطه المها، شارع سوق الجمعة، Muscat, Oman",Muscat,Oman,23.582740,58.558278,https://www.google.com/maps/place/?q=place_id:ChIJeyAXUBX3kT4RdGaKYTV8WVQ,https://www.google.com/maps/place/?q=place_id:ChIJeyAXUBX3kT4RdGaKYTV8WVQ,,https://www.google.com/maps/place/?q=place_id:ChIJeyAXUBX3kT4RdGaKYTV8WVQ,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipOsXDQxFX-3iSQ76W7XcorgQB4K7pHbQB3bKF-d=w900-h900-p-k-no,,,,,★★★★☆ · Car repair and maintenance service,★★★★☆ · Car repair and maintenance service,,,,,,3.60,,,,,,13,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJveHZrbHNjz4R1gaRgo5PJXw,,المتميز لإصلاح وفحص وبرمجة السيارات,Garages,,garage;car repair;mechanic,,"Al Koudh, مسقط، Oman",Muscat,Oman,23.623460,58.197190,https://www.google.com/maps/place/?q=place_id:ChIJveHZrbHNjz4R1gaRgo5PJXw,https://www.google.com/maps/place/?q=place_id:ChIJveHZrbHNjz4R1gaRgo5PJXw,+968 9855 8394,https://www.google.com/maps/place/?q=place_id:ChIJveHZrbHNjz4R1gaRgo5PJXw,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipPz1mSSLluqfZXDcjXeikRilT3lkZCnFZnitsQb=w900-h900-p-k-no,,,,,★★★★☆ · Auto electrical service,★★★★☆ · Auto electrical service,,,,,,4.10,,,,,,56,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ06BsYr3_kT4RGNFbnIEmikY,,المحترف لخدمات السيارات البوشر,Garages,,garage;car repair;mechanic,,"H92X+79J, Muscat, Oman",Muscat,Oman,23.550710,58.398400,https://www.google.com/maps/place/?q=place_id:ChIJ06BsYr3_kT4RGNFbnIEmikY,https://www.google.com/maps/place/?q=place_id:ChIJ06BsYr3_kT4RGNFbnIEmikY,+968 7104 9000,https://www.google.com/maps/place/?q=place_id:ChIJ06BsYr3_kT4RGNFbnIEmikY,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npDQCGpjHFYGY-v4KgzY2hSha2uKsndIiUNLVafsL_-DuAwsv8D4C8neV9ItCU4OgP5USFWcfYupX7xVn1raieJsytMxAuWzPC-nGditUm0T-HX706dTYpZkDae7LKaInsF2t8L=w900-h900-p-k-no,,,,,★★★★☆ · Auto repair shop,★★★★☆ · Auto repair shop,,,,,,3.80,,,,,,8,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJU9eTYgD3kT4R6HNIKAPTOG0,al-maloum,المعلوم لتصليح السيارات و بيع قطع الغيار المستعملة al maloum,Garages,,garage;car repair;mechanic,,"HHV5+HVX, 4414 Way, Muscat, Oman",Muscat,Oman,23.594071,58.559662,https://www.google.com/maps/place/?q=place_id:ChIJU9eTYgD3kT4R6HNIKAPTOG0,https://www.google.com/maps/place/?q=place_id:ChIJU9eTYgD3kT4R6HNIKAPTOG0,+968 9253 5717,https://www.google.com/maps/place/?q=place_id:ChIJU9eTYgD3kT4R6HNIKAPTOG0,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=itTOQFnzad5_RrQbTmDxDw&cb_client=search.gws-prod.gps&w=900&h=900&yaw=236.40079&pitch=0&thumbfov=100,,,,,Car repair and maintenance service,Car repair and maintenance service,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJj85ijIf3kT4RsTkN9-I9rP0,almumayaz,المميز ل سمكرة وصبغ السيارات Almumayaz,Garages,,garage;car repair;mechanic,,"4414 shop no 1343, Muscat 111, Oman",Muscat,Oman,23.594938,58.559667,https://www.google.com/maps/place/?q=place_id:ChIJj85ijIf3kT4RsTkN9-I9rP0,https://www.google.com/maps/place/?q=place_id:ChIJj85ijIf3kT4RsTkN9-I9rP0,+968 7956 0039,https://www.google.com/maps/place/?q=place_id:ChIJj85ijIf3kT4RsTkN9-I9rP0,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noOJJiYfd-y9uQMWcXRg7tzJQZ-jUd-wRBP164YmHER0vgnhdn_HeYfNvTSD6JoWmPGPxV3KrQ7U9T7imBI_my1gGnOREoz7AVFAIV96H0nTExHZnzzZWawWcJHpAkN9KLz1mhU=w900-h900-p-k-no,,,,,★★★★★ · Car repair and maintenance service,★★★★★ · Car repair and maintenance service,,,,,,5.00,,,,,,2,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJmW7yt_H5kT4Re2ZhT2droBA,bin-rashid-car-maintenance-center,بن راشد لصيانة السيارات | Bin Rashid car maintenance center,Garages,,garage;car repair;mechanic,,"Muscat, Seeb 112, Oman",Muscat,Oman,23.653575,58.184220,https://www.google.com/maps/place/?q=place_id:ChIJmW7yt_H5kT4Re2ZhT2droBA,https://www.google.com/maps/place/?q=place_id:ChIJmW7yt_H5kT4Re2ZhT2droBA,+968 7718 8726,https://www.google.com/maps/place/?q=place_id:ChIJmW7yt_H5kT4Re2ZhT2droBA,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=p-lBapWOsGIRTHfk3CrzNA&cb_client=search.gws-prod.gps&w=900&h=900&yaw=13.396688&pitch=0&thumbfov=100,,,,,Auto repair shop,Auto repair shop,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJNUOXCAD_kT4RRPbc3dzQ_NA,,تنظيف انجكترات,Garages,,garage;car repair;mechanic,,"H9FF+M9, Muscat, Oman",Muscat,Oman,23.574252,58.373408,https://www.google.com/maps/place/?q=place_id:ChIJNUOXCAD_kT4RRPbc3dzQ_NA,https://www.google.com/maps/place/?q=place_id:ChIJNUOXCAD_kT4RRPbc3dzQ_NA,+968 9592 9138,https://www.google.com/maps/place/?q=place_id:ChIJNUOXCAD_kT4RRPbc3dzQ_NA,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrz_fxQvZ8l0QVj2yJKzmmZUM8sNnxHrVCdyIkEEKCxJq1aK9JjZZKZiuX-ZFsjSqouwo6NEYeKc7j-scKZqLBC4eMrE2sPrrP9gsxoS3acynrzZvyWUJztkCtb5O-x7I4XJGn9AkeIiRGi=w900-h900-p-k-no,,,,,Auto repair shop,Auto repair shop,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJayjwbQD9jT4R4r6PU7-eAuM,,علي الصياد للبطاريات,Garages,,garage;car repair;mechanic,,"Shell Petrol Station, 1 Service Road, Sib, Oman",Muscat,Oman,23.640772,58.223417,https://www.google.com/maps/place/?q=place_id:ChIJayjwbQD9jT4R4r6PU7-eAuM,https://www.google.com/maps/place/?q=place_id:ChIJayjwbQD9jT4R4r6PU7-eAuM,+968 9197 2360,https://www.google.com/maps/place/?q=place_id:ChIJayjwbQD9jT4R4r6PU7-eAuM,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2UszHRN2PGuXmINjaUmvIQ&cb_client=search.gws-prod.gps&w=900&h=900&yaw=202.22984&pitch=0&thumbfov=100,,,,,Auto repair shop,Auto repair shop,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
