id,slug,name,category,tagline,tags,neighborhood,address,city,country,lat,lng,maps_url,website,phone,url,logo_url,hero_url,image_credit,image_source_url,hours_raw,description,about_short,about_long,price_range,pricing,amenities,cuisines,meals,rating_overall,sub_food_quality,sub_service,sub_ambience,sub_value,sub_accessibility,review_count,review_source,review_insight,last_updated,catering_types,per_person_price_range,min_order,tastings_available,delivery_fee,equipment_rental,menu_url,packages_url,inquiry_url,corporate_catering,wedding_catering,private_events,live_stations,buffet,delivery_available,setup_included,service_area,min_order_currency,min_order_amount,per_person_currency,per_person_min,per_person_max
ChIJC4eSSakBjj4RtNx_uvL9Jt4,urban-tadka-restaurant-ghala,Urban Tadka Restaurant - Ghala,Catering Services,,catering;events;food service,,"Nr Bank Muscat Bldg, Muscat 111, Oman",Muscat,Oman,23.587056,58.364131,https://www.google.com/maps/place/?q=place_id:ChIJC4eSSakBjj4RtNx_uvL9Jt4,https://www.google.com/maps/place/?q=place_id:ChIJC4eSSakBjj4RtNx_uvL9Jt4,+968 7724 1314,https://www.google.com/maps/place/?q=place_id:ChIJC4eSSakBjj4RtNx_uvL9Jt4,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqW3fiVE6w6CV6fHRFHMynN3Px51dgfVut2lJctc5aCOAg-J6AAkekYQla8YP34X1BCiinY-zivOIA-ErZFLWvLP0kuUsY5yQlg3BUQEtV7pto63rS9u4TWGCxVLqsFzp0awo8Ke3XWgxtK=w900-h900-p-k-no,,,,,★★★★★ · North Indian restaurant,★★★★★ · North Indian restaurant,,,,,,4.9,,,,,,66,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJ0Vv1KQD9jT4R5OWf1U_puPo,vodafone,Vodafone,Catering Services,,catering;events;food service,,"M643+FMJ, Seeb, Oman",Muscat,Oman,23.656219,58.204131,https://www.google.com/maps/place/?q=place_id:ChIJ0Vv1KQD9jT4R5OWf1U_puPo,https://www.google.com/maps/place/?q=place_id:ChIJ0Vv1KQD9jT4R5OWf1U_puPo,,https://www.google.com/maps/place/?q=place_id:ChIJ0Vv1KQD9jT4R5OWf1U_puPo,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dMmXFANM5Efs5Xlv8yqpvg&cb_client=search.gws-prod.gps&w=900&h=900&yaw=18.733948&pitch=0&thumbfov=100,,,,,Mobile caterer,Mobile caterer,,,,,,,,,,,,,,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJD9LxfaGt4qcRVDBHt39CuS0,wings-oman-for-hospitality-cleaning-services,WINGS Oman for Hospitality & Cleaning Services,Catering Services,,catering;events;food service,,"Al Maha St, Muscat 900, Oman",Muscat,Oman,23.573324,58.415986,https://www.google.com/maps/place/?q=place_id:ChIJD9LxfaGt4qcRVDBHt39CuS0,https://www.instagram.com/wingsoman/,+968 9139 3760,https://www.instagram.com/wingsoman/,,https://www.omanobserver.om/omanobserver/uploads/images/2025/05/11/3009009.jpeg,,,,,,,,,,,,5,,,,,,2,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJTzGSwND5kT4RBoVOQ2YW-_k,woodlands-restaurant,Woodlands Restaurant مطعم ودلاندز,Catering Services,,catering;events;food service,,"JF23+9XR, Muscat, Oman",Muscat,Oman,23.60104,58.454713,https://www.google.com/maps/place/?q=place_id:ChIJTzGSwND5kT4RBoVOQ2YW-_k,https://woodlands.co.om/,+968 22 842444,https://woodlands.co.om/,https://woodlands.co.om/images/favicon.png,https://woodlands.co.om/images/bookicon.png,,,,,,"Chettinad food bristles with a distinct aroma of freshly ground spices including cumin, fenugreek, fennel, clove, bay leaf, turmeric and tamarind.",$$,,delivery;buffet,Asian;Indian,,4.2,,,,,,1538,Google,,10/4/2025,,,,,,,https://woodlands.co.om/,,https://woodlands.co.om/contact-us.html,,,,,Yes,Yes,,,,,,,
ChIJWwiLN7n5kT4RSSksH0za3Lg,zip-bites,Zip Bites,Catering Services,,catering;events;food service,,"shop#6 Bus Stand, Way#2994, Muscat 112, Oman",Muscat,Oman,23.595432,58.545602,https://www.google.com/maps/place/?q=place_id:ChIJWwiLN7n5kT4RSSksH0za3Lg,https://www.google.com/maps/place/?q=place_id:ChIJWwiLN7n5kT4RSSksH0za3Lg,+968 9812 0212,https://www.google.com/maps/place/?q=place_id:ChIJWwiLN7n5kT4RSSksH0za3Lg,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/p/AF1QipOVBgosa38L2Z4LSLOCl3Cfl5payshK-VXvQtDE=w900-h900-p-k-no,,,,,★★★★★ · Fast food restaurant,★★★★★ · Fast food restaurant,,,,,,4.6,,,,,,21,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJ5RDdVm37kT4Rxmi_FsjeCv4,irice-restaurant-catering,iRice Restaurant & Catering,Catering Services,,catering;events;food service,,"FFWP+W6G, Al Amarat, Oman",Muscat,Oman,23.497322,58.485577,https://www.google.com/maps/place/?q=place_id:ChIJ5RDdVm37kT4Rxmi_FsjeCv4,https://www.google.com/maps/place/?q=place_id:ChIJ5RDdVm37kT4Rxmi_FsjeCv4,+968 24 524939,https://www.google.com/maps/place/?q=place_id:ChIJ5RDdVm37kT4Rxmi_FsjeCv4,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npXnWXrwS2KUaG7-KRUaJpokequAbUAXfiY08ReUxWVqXMY7H5VOKrpSZwDwa0xhLyLB_KYzyWyWhdIixOEK9EvXtZorQ-vSxAAkq1KbeLF8-D7QKhdB4_fpfGbrFl2hrFP8ZXq=w900-h900-p-k-no,,,,,★★★★☆ · Restaurant,★★★★☆ · Restaurant,,,,,,4,,,,,,63,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJYYo1XAf_kT4Rcc7uuIXSqBk,nuun-events,nuun events,Catering Services,,catering;events;food service,,"Bait Al Hail, Muscat 111, Oman",Muscat,Oman,23.593622,58.432516,https://www.google.com/maps/place/?q=place_id:ChIJYYo1XAf_kT4Rcc7uuIXSqBk,https://www.google.com/maps/place/?q=place_id:ChIJYYo1XAf_kT4Rcc7uuIXSqBk,+968 9906 6570,https://www.google.com/maps/place/?q=place_id:ChIJYYo1XAf_kT4Rcc7uuIXSqBk,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-KOs13bMHBHgJsi20sJS5A&cb_client=search.gws-prod.gps&w=900&h=900&yaw=288.6375&pitch=0&thumbfov=100,,,,,★★★★☆ · Event planner,★★★★☆ · Event planner,,,,,,4,,,,,,1,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJsSFlMiIBjj4RPPTpnw_gUIQ,al-marsa,المرسى للولائم والضيافة Al Marsa,Catering Services,,catering;events;food service,,"4839 Al-Azaiba Heights Street, Muscat, Oman",Muscat,Oman,23.593566,58.371566,https://www.google.com/maps/place/?q=place_id:ChIJsSFlMiIBjj4RPPTpnw_gUIQ,https://instagram.com/almarsa.om?igshid=MDM4ZDc5MmU,+968 9522 2909,https://instagram.com/almarsa.om?igshid=MDM4ZDc5MmU,,https://www.omanobserver.om/omanobserver/uploads/images/2025/03/18/2958649.jpg,,,,,,,,,,,,4.6,,,,,,34,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJPRr7sDbzkT4RfLeqTvvfTEU,,طبق الدار,Catering Services,,catering;events;food service,,"Yiti, Oman",Muscat,Oman,23.506935,58.655275,https://www.google.com/maps/place/?q=place_id:ChIJPRr7sDbzkT4RfLeqTvvfTEU,https://instagram.com/tabaq_aldaar,+968 9091 9112,https://instagram.com/tabaq_aldaar,https://static.cdninstagram.com/rsrc.php/v4/yI/r/VsNE-OHk_8a.png,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/466857519_2084223322009253_4419434011626149858_n.jpg?stp=dst-jpg_s100x100_tt6&_nc_cat=107&ccb=7-5&_nc_sid=bf7eb4&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=Dz0qiixLLecQ7kNvwH6soDg&_nc_oc=AdkoPytBQPMZbtrifeoWcTGb7xCPGC2xs8g5xCRW89PnvGND0mIiDBc3vEgvOrOeFmo&_nc_zt=24&_nc_ht=scontent-iad3-1.cdninstagram.com&oh=00_AfewOgI2vfvnTYg1Glc6aRL_cvpdpMPRnp2Q_TgeZ50NcQ&oe=68E71F73,,,,,"739 Followers, 148 Following, 65 Posts - ‎طبق الدار | Tabaq aldaar (@tabaq_aldaar)‎ on Instagram: ""‎محل طبق الدار | تحت إشراف إدارة عمانية - تجد ما لذ و طاب من الأطباق 🍽 للتواصل والإستفسار :…","739 Followers, 148 Following, 65 Posts - ‎طبق الدار | Tabaq aldaar (@tabaq_aldaar)‎ on Instagram: ""‎محل طبق الدار | تحت إشراف إدارة عمانية - تجد ما لذ و طاب من الأطباق 🍽 للتواصل والإستفسار : 90919112‎""",,,,,,5,,,,,,5,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJue3yoFj9jT4RTu67A6gXxPg,,قاعة القصر,Catering Services,,catering;events;food service,,"Street Oman, Sib, Oman",Muscat,Oman,23.596193,58.21559,https://www.google.com/maps/place/?q=place_id:ChIJue3yoFj9jT4RTu67A6gXxPg,https://www.google.com/maps/place/?q=place_id:ChIJue3yoFj9jT4RTu67A6gXxPg,+968 7117 2222,https://www.google.com/maps/place/?q=place_id:ChIJue3yoFj9jT4RTu67A6gXxPg,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr86PR2yBOuPQv7CkJbwwi--zPrpbos8PVN3JD5XedSnxLURqFkmWZ7KapndCiYXwZnNkPZAJRewQN4YNCVdu-Fz3n9lornavgKrB7QiGXlG6r7j0GpRwQ6aLb9DEiC8RsSJb1xUQ=w900-h900-p-k-no,,,,,★★★★★ · Wedding venue,★★★★★ · Wedding venue,,,,,,4.5,,,,,,54,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJu7moucn9jT4RHF4HQr9Yh7o,,لندن شوكليت للتوريدات,Catering Services,,catering;events;food service,,"Seeb, Oman",Muscat,Oman,23.621536,58.202349,https://www.google.com/maps/place/?q=place_id:ChIJu7moucn9jT4RHF4HQr9Yh7o,https://www.google.com/maps/place/?q=place_id:ChIJu7moucn9jT4RHF4HQr9Yh7o,+968 9170 5922,https://www.google.com/maps/place/?q=place_id:ChIJu7moucn9jT4RHF4HQr9Yh7o,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dspztzmE58TLu2p0jUW_xA&cb_client=search.gws-prod.gps&w=900&h=900&yaw=63.163765&pitch=0&thumbfov=100,,,,,★★★★☆ · Caterer,★★★★☆ · Caterer,,,,,,3.6,,,,,,5,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJ0zojlcQHjj4RTF0bhuo2tBc,,مطبخ الدار وديوان للضيافة,Catering Services,,catering;events;food service,,"Manumah, السيب‎ 111, Oman",Muscat,Oman,23.693697,58.058828,https://www.google.com/maps/place/?q=place_id:ChIJ0zojlcQHjj4RTF0bhuo2tBc,https://www.google.com/maps/place/?q=place_id:ChIJ0zojlcQHjj4RTF0bhuo2tBc,+968 9932 3643,https://www.google.com/maps/place/?q=place_id:ChIJ0zojlcQHjj4RTF0bhuo2tBc,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/p/AF1QipM0ZKlCY0VlauejeNWVOCbtM8ZTs4sbMjwe0swn=w900-h900-p-k-no,,,,,★★★★☆ · Mobile caterer,★★★★☆ · Mobile caterer,,,,,,4.4,,,,,,38,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJ8ei-PQD_kT4R9ta35P_M0FE,mr-bukhari-restaurant,مطعم مستر بخاري - Mr.bukhari restaurant,Catering Services,,catering;events;food service,,"Muscat 968, Oman",Muscat,Oman,23.559003,58.403106,https://www.google.com/maps/place/?q=place_id:ChIJ8ei-PQD_kT4R9ta35P_M0FE,https://www.google.com/maps/place/?q=place_id:ChIJ8ei-PQD_kT4R9ta35P_M0FE,+968 9833 0545,https://www.google.com/maps/place/?q=place_id:ChIJ8ei-PQD_kT4R9ta35P_M0FE,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/p/AF1QipPDG9LWxVdJSww-frxxhRZdcGF8N1BxZn-SpKGJ=w900-h900-p-k-no,,,,,★★★★★ · Restaurant,★★★★★ · Restaurant,,,,,,4.9,,,,,,71,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
